Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From Jab Harry Met Sejal)","Hawayein (From Jab Harry Met Sejal)","Pritam,Arijit Singh",2017-07-26,289999,69,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,4
spotify:track:0iG83qZ0ftWr43VggRYkp3,"Muqabala Muqabala","Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack)","Mano,Swarnalatha",1995-03-01,143977,62,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"tamil pop,tamil dance,kannada pop,telugu pop,tollywood,kollywood","Ishtar Music Pvt. Ltd.",0.895,0.423,0,-10.291,1,0.0621,0.0892,0.00000565,0.241,0.656,120.051,4
spotify:track:4P4NsWdqLziZpEteU1uFCI,"Chura Ke Dil Mera","Main Khiladi Tu Anari (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik",1994-06-05,468720,63,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.537,0.651,8,-8.422,0,0.0496,0.498,0.000544,0.0387,0.808,121.763,4
spotify:track:2e3Uzf1zknehFO4XyWyLBJ,"Paas Woh Aane Lage","Main Khiladi Tu Anari (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik",1994-06-05,372514,56,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.468,0.726,2,-9.701,1,0.0494,0.332,0.00000798,0.104,0.885,108.486,4
spotify:track:70sjgqqoz3wQ6haG7PmDck,"Choli Ke Peeche (From Khal Nayak)","Khalnayak (Original Motion Picture Soundtrack)","Alka Yagnik & Arvind Hasabnish,Laxmikant–Pyarelal,Ila Arun",1993-08-06,516318,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,bhajan,hindi pop,bollywood","TIPS Music",0.656,0.81,0,-7.448,1,0.0971,0.687,0.000011,0.346,0.963,98.894,4
spotify:track:07X2tnwYzlwXrBQCpXcQgR,"Chaaha Hai Tujhko (From Mann)","Chaha Hai Tujhko (Udit Narayan Hits)","Udit Narayan,Anuradha Paudwal",2013-02-27,281000,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,bhajan,marathi pop,devotional,ghazal","TIPS Music",0.575,0.497,7,-10.864,0,0.054,0.759,0.00000822,0.095,0.38,143.849,4
spotify:track:58t4lXHajClGvPZoMKth33,"Sona Kitna Sona Hai (From Hero No. 1)","#NowPlaying: Govinda","Udit Narayan,Poornima",2014-11-07,288026,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.754,0.921,7,-8.373,1,0.0779,0.0737,0.0094,0.45,0.827,98.984,4
spotify:track:6m2UYr6ZJN8wtDzOauBIb9,"Aksar Is Duniya Mein","Dhadkan (Original Motion Picture Soundtrack)","Alka Yagnik",2000-07-02,342935,55,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.749,0.728,7,-11.971,0,0.0326,0.31,0.00000832,0.075,0.949,98.959,4
spotify:track:3HaDXWZt4HHmNwfj6Mng9D,"Dil Laga Liya Maine (From Dil Hai Tumhaara)","Dil Hai Tumhaara (Original Motion Picture Soundtrack)","Alka Yagnik & Arvind Hasabnish,Udit Narayan,Nadeem Shravan",2002-09-06,267332,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.603,0.938,0,-7.82,1,0.0616,0.404,0.0000421,0.78,0.914,81.013,4
spotify:track:07PpiU0ZgUCFaPQ7ReTUQO,"Teri Chunnariya (From Hello Brother)","Hello Brother (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik",1999-09-10,351817,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.702,0.868,7,-8.123,1,0.0764,0.293,0,0.0665,0.741,124.91,4
spotify:track:60bPK0quqMXtbfvGaPGClQ,"Tumse Milne Ko Dil (From Phool Aur Kaante)","Phool Aur Kaante (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik",1991-11-21,296608,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.534,0.815,1,-9.223,0,0.069,0.768,0.00000193,0.57,0.764,138.698,3
spotify:track:5qS4tS1sQVzyRXvKsqPH2i,"Chehra Kya Dekhte Ho","Salaami (Original Motion Picture Soundtrack)","Asha Bhosle,Kumar Sanu,Nadeem Shravan,Madan Pal",1993-02-07,364653,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop","VENUS WORLDWIDE ENTERTAINMENT PRIVATE LIMITED",0.506,0.486,7,-10.384,1,0.0417,0.769,0.00000247,0.206,0.596,148.714,3
spotify:track:0sEIVtfDj33SAHFz0GW1MD,"Love Tujhe Love Main (From Barsaat)","Barsaat (Original Motion Picture Soundtrack)","Kumar Sanu,Sadhana Sargam,Nadeem Shravan",1995-09-29,341820,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,tamil pop","TIPS Music",0.69,0.632,7,-12.335,0,0.0344,0.797,0.00000298,0.284,0.928,121.987,4
spotify:track:6049qhZM1GZMoPeIjkcGCE,"Dil Deewana - Female Version","Maine Pyar Kiya (Original Motion Picture Soundtrack)","Lata Mangeshkar",1989-12-01,354426,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop","Saregama",0.389,0.372,8,-12.354,1,0.041,0.788,0.00374,0.0903,0.614,80.517,4
spotify:track:6ympcyaxDY2wMmiCAsOEko,"Ab Tere Dil Mein To","Aarzoo","Anu Malik,Alka Yagnik,Kumar Sanu,Anand Bakshi,Akshay Kumar,Madhuri Dixit,Saif Ali Khan",1999-12-31,501253,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Saregama",0.385,0.604,1,-11.423,0,0.0928,0.399,0.0000362,0.0408,0.819,82.441,4
spotify:track:3tsnLxkMTeN4zmRH3yhlgo,"Mujhse Mohabbat Ka (From Hum Hain Rahi Pyar Ke)","Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack)","Kumar Sanu,Nadeem Shravan,Alka Yagnik & Arvind Hasabnish",1993-07-23,308318,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop","TIPS Music",0.388,0.784,7,-4.114,0,0.0376,0.723,0,0.369,0.855,139.316,3
spotify:track:58DulHojzBGl3Pg8QYasXP,"Tip Tip Barsa Paani","Mohra","Udit Narayan Alka Yagnik",1994,359133,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"","Venus Records and Tapes",0.603,0.86,5,-7.779,0,0.0338,0.712,0.208,0.151,0.684,103.206,4
spotify:track:5zWqWdDdZNZw3qhwvckgLm,"Milne Ki Tum Koshish Karna","Dil Ka Kya Kasoor (Original Motion Picture Soundtrack)","Kumar Sanu,Nadeem Shravan,Asha Bhosle",1992-01-31,363000,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,ghazal,marathi pop,bangla pop","TIPS Music",0.444,0.583,6,-9.54,1,0.0365,0.734,0.0000303,0.113,0.8,147.859,4
spotify:track:56cDdsg6ghCpsxqAwvtPPv,"Is Tarah Aashiqui Ka (From Imthihan)","Imtihan (Original Motion Picture Soundtrack)","Kumar Sanu",1994-03-11,437497,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop","TIPS Music",0.458,0.746,6,-5.658,0,0.0468,0.464,0.00381,0.878,0.611,81.494,4
spotify:track:3HfCRdffCPJlGGdAd8jBoE,"O Rabba","Zamaana Deewana (Original Motion Picture Soundtrack)","Udit Narayan,Sapna Awasthi",1995-01-02,487000,37,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.377,0.724,8,-9.372,0,0.0579,0.471,0.000311,0.3,0.863,156.783,4
spotify:track:4TuG1HFhY2vptjS4FHLhmj,"Tu Cheez Badi Hain (From Mohra)","My Best Collection - Udit Narayan","Udit Narayan,Kavita Krishnamurthy",2016-07-01,385853,59,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,gujarati garba","Ishtar Music Pvt. Ltd.",0.692,0.875,8,-7.381,1,0.0571,0.545,0.0000578,0.326,0.787,84.575,4
spotify:track:3UIPvWCcwthECWnWcyMQdc,"Mera Dil Bhi Kitna Pagal Hai","Saajan (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik",1993-06-20,324893,61,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.474,0.498,8,-10.146,1,0.0302,0.725,0,0.0852,0.759,100.93,4
spotify:track:3OIQcmgkDt8IcyLUvTELiY,"Mujhe Pyar Hua Allamiya","Judaai (Original Motion Picture Soundtrack)","Alka Yagnik,Abhijeet",1996-12-20,293960,46,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.55,0.98,1,-6.531,0,0.0439,0.178,0.000335,0.0662,0.912,173.548,3
spotify:track:3DbvoOdacsTKcvbz9k78x8,"Aaye Ho Meri Zindagi (From Raja Hindustani)","Raja Hindustani (Original Motion Picture Soundtrack)","Alka Yagnik",1996-11-15,359477,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.565,0.754,8,-11.636,0,0.0344,0.678,0.0442,0.18,0.922,135.007,3
spotify:track:3gbS8y5XnKUgyA3epOXW0e,"Mouka Milenga to Hum","Dilwale (Original Motion Picture Soundtrack)","Udit Narayan,Alka Yagnik",1993-07-15,332520,53,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.263,0.837,9,-8.677,0,0.0639,0.705,0.0000402,0.0756,0.691,166.546,4
spotify:track:5CSRUKj3zHEkWh7U8g2Utj,"Akhiyaan Milaoon Kabhi (From Raja)","Raja (Original Motion Picture Soundtrack)","Udit Narayan,Nadeem Shravan,Alka Yagnik & Arvind Hasabnish",1995-07-14,375266,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.72,0.884,6,-10.656,0,0.0405,0.0766,0.119,0.0619,0.85,93.722,4
spotify:track:2iDq1JrbAGFcyoevW3Q9E3,"Bin Sajan Jhoola Jhulu","Damini (Original Motion Picture Soundtrack)","Kumar Sanu,Sadhana Sargam",1992-12-30,375626,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,tamil pop","Saregama",0.557,0.787,7,-10.3,0,0.0378,0.792,0.0219,0.115,0.886,90.975,4
spotify:track:3jCXRAEQq0J4ai2JOmypRq,"Teri Umeed Tera Intezar","Deewana (Original Motion Picture Soundtrack)","Kumar Sanu,Sadhana Sargam",1992-03-04,378940,54,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,tamil pop","Ishtar Music Pvt. Ltd.",0.554,0.476,7,-11.591,1,0.0278,0.633,0,0.128,0.796,108.15,4
spotify:track:10nnCsc6unlme3bImINZV3,"Aisi Deewangi","Deewana (Original Motion Picture Soundtrack)","Alka Yagnik,Vinod Rathod",1992-03-04,415476,63,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,gujarati garba","Ishtar Music Pvt. Ltd.",0.444,0.755,1,-9.801,0,0.0528,0.512,0.0000771,0.0554,0.619,115.051,4
spotify:track:1nCwq66WqzhpHbb4RboMqx,"Mat Kar Itna Guroor","Aadmi Khilona Hai (Original Motion Picture Soundtrack)","Alka Yagnik,Pankaj Udhas",1993-04-14,414613,36,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,ghazal,qawwali,sufi,bhajan","Ishtar Music Pvt. Ltd.",0.535,0.577,6,-10.743,0,0.0324,0.864,0.000706,0.254,0.855,82.618,4
spotify:track:0CFIkzVgJRzcPb1Ni1nzvi,"Sapne Mein","Satya (Original Motion Picture Soundtrack)","Asha Bhosle,Suresh Wadkar",2000-06-19,323693,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop,bhajan,devotional","Ishtar Music Pvt. Ltd.",0.707,0.716,8,-9.813,0,0.292,0.274,0,0.586,0.819,173.967,4
spotify:track:0wuorU34wQ45cu1p5GzpNB,"Gup Chup Gup Chup (From Karan Arjun)","Karan Arjun (Original Motion Picture Soundtrack)","Alka Yagnik & Arvind Hasabnish,Rajesh Roshan,Ila Arun",1995-01-13,354725,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop","TIPS Music",0.683,0.663,7,-11.677,0,0.13,0.629,0.00000294,0.0928,0.784,111.139,4
spotify:track:2s1kdH7BGuPdADYcYD7IAj,"Kisi Din Banoongi Main (From Raja)","Akhiyaan Milaoon - Dance With Madhuri Dixit","Alka Yagnik & Arvind Hasabnish,Udit Narayan,Nadeem Shravan",2012-06-20,435141,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.512,0.704,7,-9.626,0,0.0395,0.746,0.00261,0.659,0.893,89.064,4
spotify:track:4FGhFjW3cEPslEctYnzpew,"Aaja Sham Hone Aayee","Maine Pyar Kiya (Original Motion Picture Soundtrack)","Lata Mangeshkar,S. P. Balasubrahmanyam",1989-12-01,315173,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,kannada pop,telugu pop,tamil pop,devotional,tollywood,sandalwood,kollywood","Saregama",0.53,0.562,5,-9.393,0,0.0422,0.749,0.00000516,0.216,0.767,90.887,4
spotify:track:16Jg26MA7l1F3TJZxORZJh,"Abhi to Mohabbat Ka","Hum Ho Gaye Aap Ke","Udit Narayan,Alka Yagnik",2001-05-14,310266,39,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.606,0.879,7,-7.713,1,0.0462,0.266,0.00000219,0.0466,0.887,153.927,4
spotify:track:6FxqL4QiCHJCxOSt9JAQ2l,"Pehli Baar Dil Ye","Hum Ho Gaye Aap Ke","Kumar Sanu,Alka Yagnik",2001-05-14,335800,51,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.565,0.668,7,-8.801,0,0.0361,0.0342,0.0000225,0.19,0.935,171.94,4
spotify:track:5LgJmryGcofnf0V4VggmSk,"Kitna Pyar Tumhein Karte Hai (From Ek Ladka Ek Ladk)","Ek Ladka Ek Ladki (Original Motion Picture Soundtrack)","Kumar Sanu,Sadhana Sargam",1992-07-18,364309,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,tamil pop","TIPS Music",0.534,0.779,2,-6.198,1,0.0346,0.366,0.000215,0.735,0.756,96.481,4
spotify:track:2iQpuz0H4yTzTvYW1xF3d1,"O Soniya","Ishq Hai Tumse (Original Motion Picture Soundtrack)","Himesh Reshammiya,Udit Narayan,Alka Yagnik",2003-09-01,272360,56,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.728,0.639,6,-6.231,1,0.0742,0.086,0,0.0596,0.789,97.046,4
spotify:track:3wdmX5y225WO5oEzQfrEJ0,"Kasam Khake Kaho (From Dil Hai Tumhaara)","Dil Hai Tumhaara (Original Motion Picture Soundtrack)","Alka Yagnik & Arvind Hasabnish,Kumar Sanu,Nadeem Shravan",2002-09-06,349692,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop","TIPS Music",0.626,0.923,9,-7.012,0,0.046,0.15,0.0000583,0.226,0.86,114.021,4
spotify:track:3KVqw41sR0lTDtbDGWPtzf,"Kitni Bechain Hoke","Kasoor (Original Motion Picture Soundtrack)","Alka Yagnik,Udit Narayan",2000-08-25,445120,44,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Saregama",0.583,0.815,6,-9.177,0,0.0617,0.49,0.0026,0.192,0.741,145.984,4
spotify:track:56R9dZ7QxWhcfre5hoiPZV,"Chhoti Chhoti Raatein","Tum Bin","Sonu Nigam,Anuradha Paudwal",2001-05-02,359546,61,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bhajan,devotional,ghazal","T-Series",0.548,0.596,10,-11.22,0,0.111,0.115,0.00000393,0.344,0.758,178.706,4
spotify:track:4LWKCiC61rzEPhLgLa7TAn,"Maine Payal Hai Chhankai","Maine Payal Hai Chhankai","Falguni Pathak",1999-01-01,278866,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"gujarati garba,gujarati pop,desi pop,bhajan","Universal Music India Pvt Ltd.",0.661,0.704,4,-12.395,1,0.05,0.0746,0.00265,0.0815,0.703,90.052,4
spotify:track:6jyIymhrFptrIXBjSyQ2HX,"Dil Ne Yeh Kaha Hain Dil Se (From Dhadkan)","My Best Collection - Udit Narayan","Udit Narayan,Alka Yagnik",2016-07-01,426631,62,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.628,0.665,7,-9.988,0,0.0428,0.332,0.00000194,0.238,0.731,80.709,4
spotify:track:02zPo0Dt0R4TTFY5zLJZnK,"Neele Neele Ambar Par - Male Version","Kalaakaar (Original Motion Picture Soundtrack)","Kalyanji-Anandji,Kishore Kumar",1983-06-10,320000,73,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,bangla pop,hindi pop,bollywood","Sony Music India / 550 Music",0.562,0.696,0,-7.612,1,0.0397,0.628,0,0.172,0.722,93.801,4
spotify:track:2kGRceE0ETzj1Q6PuPD35O,"Suno Miya Suno","Kyo Kii Main Jhuth Nahin Bolta","Udit Narayan,Sadhana Sargam,Poornima",2001-08-03,307813,48,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,tamil pop","T-Series",0.652,0.707,0,-11.702,1,0.158,0.518,0,0.0951,0.884,185.958,3
spotify:track:7rrXbrwlRAl8m0RlfQThow,"Bahut Jatate Ho Pyar","Aadmi Khilona Hai (Original Motion Picture Soundtrack)","Alka Yagnik,Mohammed Aziz",1993-04-14,436333,56,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.593,0.61,5,-10.574,1,0.032,0.768,0.0117,0.147,0.907,133.067,4
spotify:track:1hhmxIIa43oIMYRG0DLhZW,"Saaton Janam Main Tere","Dilwale (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik",1993-07-15,339253,60,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.44,0.875,6,-8.461,0,0.121,0.341,0.000109,0.331,0.542,122.061,4
spotify:track:4jitpGzzfZFQIFBCOL32yN,"Chori Chori Maine Bhi To","Dalaal (Original Motion Picture Soundtrack)","Kumar Sanu,Kavita Krishnamurthy",1993-07-13,393693,44,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,gujarati garba","Ishtar Music Pvt. Ltd.",0.467,0.642,2,-11.104,0,0.0622,0.394,0,0.101,0.522,93.589,4
spotify:track:5S8QoBpUMpYLPSRJGTerOJ,"Taaron Ka Chamakta","Hum Tumhare Hain Sanam","Udit Narayan,Bali Brahmbhatt",2002-01-19,389626,55,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,desi pop","T-Series",0.642,0.896,10,-5.174,0,0.0865,0.323,0.00384,0.106,0.933,83.721,4
spotify:track:1SKQDuR92W0c6cMICiADRL,"Akeli Na Bazar Jaya Karo","Major Saab","Udit Narayan",1998-05-20,349773,58,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","T-Series",0.72,0.478,1,-12.368,1,0.133,0.0281,0.0000547,0.0573,0.81,170.055,4
spotify:track:2hBeVWBFpEUdSmK27zoH9y,"Jab Jab Pyar Pe Pehra Hua Hai","Sadak","Anuradha Paudwal,Kumar Sanu",1991-12-31,381973,48,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bhajan,marathi pop,devotional,ghazal,bollywood,hindi pop","T-Series",0.377,0.541,8,-11.091,0,0.0505,0.903,0.0115,0.326,0.75,79.118,4
spotify:track:5G4GrcG3yb59ov1lNtGIFf,"Akkh Jo Tujhse Lad Gayi Re","Akhiyon Se Goli Maare","Sonu Nigam,Jaspinder Narula",2002-06-22,290368,47,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop","T-Series",0.686,0.634,1,-15.734,1,0.273,0.22,0,0.11,0.96,90.943,4
spotify:track:7fYYH34zozbxvCUEEevGkG,"","","",0000,0,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"","",0.885,0.927,9,-8.459,0,0.0788,0.286,0.0612,0.59,0.792,112.022,4
spotify:track:2heeSKmRnVBMlsKm7etyvi,"Tukur Tukur Dekhte Ho Kya","Masoom (Original Motion Picture Soundtrack)","Poornima,Kumar Sanu,Anand Raj Anand",1996-05-17,432226,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","TIPS Music",0.559,0.7,2,-10.648,0,0.0631,0.431,0.0000772,0.0935,0.906,122.232,4
spotify:track:5rzKf4kvAXeMewlN4jeATD,"Sandese Aate Hai","Border (Original Motion Picture Soundtrack)","Sonu Nigam,Roop Kumar Rathod",1999-03-26,632960,58,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,sufi","Ishtar Music Pvt. Ltd.",0.459,0.837,9,-9.168,1,0.0592,0.685,0,0.173,0.729,88.942,4
spotify:track:0hHP9GyDw9AGoqUSRTa5OG,"Kitna Haseen Chehra","Dilwale (Original Motion Picture Soundtrack)","Kumar Sanu",1993-07-15,354455,53,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop","Ishtar Music Pvt. Ltd.",0.455,0.823,0,-9.182,0,0.0352,0.325,0.0000189,0.225,0.949,154.841,4
spotify:track:66DKTbjw8hpSnRiKEgml3Q,"Jeeta Tha Jiske Liye","Dilwale (Original Motion Picture Soundtrack)","Kumar Sanu,Alka Yagnik,Ajay Devgan",1993-07-15,458493,64,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.455,0.667,1,-10.913,0,0.0314,0.759,0.000236,0.114,0.841,146.066,3
spotify:track:6QccOikYVgFKxx5HY1o4jo,"Gori Hai Kalaiyan","Aaj Ka Arjun (Original Motion Picture Soundtrack)","Lata Mangeshkar,Shabbir Kumar",1992-02-14,585000,44,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,bhojiwood","Ishtar Music Pvt. Ltd.",0.485,0.633,7,-11.78,0,0.0732,0.467,0.0000671,0.178,0.797,82.397,4
spotify:track:6cUaCs1lKfDOyFKMkBF8ch,"Dil Dooba","Khakee","Sonu Nigam,Shreya Ghoshal",2003-10-17,230946,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bangla pop","T-Series",0.814,0.909,0,-6.875,1,0.0753,0.319,0,0.345,0.961,100.004,4
spotify:track:1Iq3EB6BKHyvOEph7dAFTd,"Tum Se Achcha Kaun Hai Chand Tare Phool","Tum Se Achcha Kaun Hain (Original Motion Picture Soundtrack)","Tauseef Akhtar",2002-06-02,304493,57,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"qawwali","Ishtar Music Pvt. Ltd.",0.637,0.897,6,-10.339,0,0.0409,0.265,0,0.0929,0.95,155.947,3
spotify:track:1haqkPzoWuQjEku6uLOgNJ,"Tu Jo Hans Hans Ke - From Raja Bhaiya","Raja Bhaiya (Original Motion Picture Soundtrack)","Udit Narayan,Kavita Krishnamurthy",2003-01-01,302466,53,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi,gujarati garba","Universal Music India Pvt Ltd.",0.669,0.809,6,-9.475,0,0.048,0.0237,0.0000159,0.231,0.946,157.597,3
spotify:track:6O2UGqSFl9KWMbBrHho8os,"Tip Tip Barsa Paani - Hip Hop Remix","Tip Tip Barsa Paani - Hip Hop Remix","Udit Narayan,Alka Yagnik",2019-07-04,253520,54,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.708,0.897,5,-4.083,1,0.102,0.0683,0.394,0.137,0.936,103.163,4
